File name: ../wordfreq/cityup/1.txt
我 219/6245 = 0.0350680544436
在 197/6245 = 0.031545236189
也 133/6245 = 0.0212970376301
人 125/6245 = 0.0200160128102
不 111/6245 = 0.0177742193755
就 110/6245 = 0.017614091273
上 99/6245 = 0.0158526821457
裏 93/6245 = 0.0148919135308
又 92/6245 = 0.0147317854283
那 90/6245 = 0.0144115292234
太太 86/6245 = 0.0137710168135
有 85/6245 = 0.013610888711
到 84/6245 = 0.0134507606085
這 80/6245 = 0.0128102481986
一 71/6245 = 0.0113690952762
說 67/6245 = 0.0107285828663
來 61/6245 = 0.0097678142514
都 59/6245 = 0.00944755804644
還 58/6245 = 0.00928742994396
沒有 57/6245 = 0.00912730184147
把 57/6245 = 0.00912730184147
我們 47/6245 = 0.00752602081665
要 46/6245 = 0.00736589271417
自己 44/6245 = 0.00704563650921
什麼 44/6245 = 0.00704563650921
走 43/6245 = 0.00688550840673
File name: ../wordfreq/love0/2.txt
的 3472/36049 = 0.0963133512719
了 2477/36049 = 0.0687120308469
在 1180/36049 = 0.0327332242226
也 1072/36049 = 0.0297373020056
說 855/36049 = 0.0237177175511
不 802/36049 = 0.0222474964631
我 595/36049 = 0.0165053122139
有 578/36049 = 0.016033731865
都 530/36049 = 0.0147022108796
又 511/36049 = 0.0141751504896
人 504/36049 = 0.0139809703459
你 482/36049 = 0.0133706898943
上 441/36049 = 0.0122333490527
來 421/36049 = 0.0116785486421
道 393/36049 = 0.0109018280674
就 383/36049 = 0.0106244278621
這 383/36049 = 0.0106244278621
知道 371/36049 = 0.0102915476157
沒 330/36049 = 0.00915420677411
像 329/36049 = 0.00912646675359
到 321/36049 = 0.00890454658936
那 317/36049 = 0.00879358650725
個 274/36049 = 0.00760076562457
要 262/36049 = 0.00726788537824
還 260/36049 = 0.00721240533718
看 256/36049 = 0.00710144525507
時候 255/36049 = 0.00707370523454
秋 253/36049 = 0.00701822519349
沒有 240/36049 = 0.00665760492663
跟 233/36049 = 0.00646342478293
